Label (Grouping),ZCTA5 28202!!Estimate,ZCTA5 28203!!Estimate,ZCTA5 28204!!Estimate,ZCTA5 28205!!Estimate,ZCTA5 28206!!Estimate,ZCTA5 28207!!Estimate,ZCTA5 28208!!Estimate,ZCTA5 28209!!Estimate,ZCTA5 28210!!Estimate,ZCTA5 28211!!Estimate,ZCTA5 28212!!Estimate,ZCTA5 28213!!Estimate,ZCTA5 28214!!Estimate,ZCTA5 28215!!Estimate,ZCTA5 28216!!Estimate,ZCTA5 28217!!Estimate,ZCTA5 28226!!Estimate,ZCTA5 28227!!Estimate,ZCTA5 28262!!Estimate,ZCTA5 28269!!Estimate,ZCTA5 28270!!Estimate,ZCTA5 28273!!Estimate,ZCTA5 28277!!Estimate,ZCTA5 28278!!Estimate,ZCTA5 48201!!Estimate,ZCTA5 48202!!Estimate,ZCTA5 48203!!Estimate,ZCTA5 48204!!Estimate,ZCTA5 48205!!Estimate,ZCTA5 48206!!Estimate,ZCTA5 48207!!Estimate,ZCTA5 48208!!Estimate,ZCTA5 48209!!Estimate,ZCTA5 48210!!Estimate,ZCTA5 48211!!Estimate,ZCTA5 48212!!Estimate,ZCTA5 48213!!Estimate,ZCTA5 48214!!Estimate,ZCTA5 48215!!Estimate,ZCTA5 48216!!Estimate,ZCTA5 48217!!Estimate,ZCTA5 48218!!Estimate,ZCTA5 48219!!Estimate,ZCTA5 48220!!Estimate,ZCTA5 48221!!Estimate,ZCTA5 48223!!Estimate,ZCTA5 48224!!Estimate,ZCTA5 48225!!Estimate,ZCTA5 48226!!Estimate,ZCTA5 48228!!Estimate,ZCTA5 48238!!Estimate
Gini Index,0.4863,0.4958,0.4874,0.486,0.5003,0.5744,0.5161,0.503,0.5048,0.5706,0.3979,0.4371,0.4,0.4156,0.4112,0.4478,0.5171,0.4216,0.4216,0.3981,0.4874,0.3879,0.4482,0.3963,0.646,0.5518,0.5518,0.5112,0.4541,0.5242,0.5082,0.5915,0.4686,0.4651,0.4776,0.4547,0.5023,0.5439,0.5411,0.5334,0.4449,0.5308,0.4774,0.4121,0.4845,0.46,0.4778,0.4093,0.5502,0.5139,0.5145
